id,published,lastModified,description,severity,cvssScore
CVE-2001-0426,2001-07-02T04:00:00.000,2025-04-03T01:03:51.193,"Buffer overflow in dtsession on Solaris, and possibly other operating systems, allows local users to gain privileges via a long LANG environmental variable.",HIGH,
CVE-2001-0431,2001-07-02T04:00:00.000,2025-04-03T01:03:51.193,Vulnerability in iPlanet Web Server Enterprise Edition 4.x.,HIGH,
CVE-2001-0434,2001-07-02T04:00:00.000,2025-04-03T01:03:51.193,The LogDataListToFile ActiveX function used in (1) Knowledge Center and (2) Back web components of Compaq Presario computers allows remote attackers to modify arbitrary files and cause a denial of service.,MEDIUM,
CVE-2001-0464,2001-07-02T04:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in websync.exe in Cyberscheduler allows remote attackers to execute arbitrary commands via a long tzs (timezone) parameter.,HIGH,
CVE-2001-1084,2001-07-02T04:00:00.000,2025-04-03T01:03:51.193,"Cross-site scripting vulnerability in Allaire JRun 3.0 and 2.3.3 allows a malicious webmaster to embed Javascript in a request for a .JSP, .shtml, .jsp10, .jrun, or .thtml file that does not exist, which causes the Javascript to be inserted into an error message.",HIGH,
CVE-2001-1159,2001-07-02T04:00:00.000,2025-04-03T01:03:51.193,"load_prefs.php and supporting include files in SquirrelMail 1.0.4 and earlier do not properly initialize certain PHP variables, which allows remote attackers to (1) view sensitive files via the config_php and data_dir options, and (2) execute arbitrary code by using options_order.php to upload a message that could be interpreted as PHP.",HIGH,
CVE-2001-1161,2001-07-02T04:00:00.000,2025-04-03T01:03:51.193,"Cross-site scripting (CSS) vulnerability in Lotus Domino 5.0.6 allows remote attackers to execute script on other web clients via a URL that ends in Javascript, which generates an error message that does not quote the resulting script.",HIGH,
CVE-2001-1441,2001-07-02T04:00:00.000,2025-04-03T01:03:51.193,"Cross-site scripting (XSS) vulnerability in VisualAge for Java 3.5 Professional allows remote attackers to execute JavaScript on other clients via the URL, which injects the script in the resulting error message.",MEDIUM,
CVE-2001-1266,2001-07-03T04:00:00.000,2025-04-03T01:03:51.193,Directory traversal vulnerability in Doug Neal's HTTPD Daemon (DNHTTPD) before 0.4.1 allows remote attackers to view arbitrary files via a .. (dot dot) attack using the dot hex code '%2E'.,MEDIUM,
CVE-2001-1086,2001-07-04T04:00:00.000,2025-04-03T01:03:51.193,"XDM in XFree86 3.3 and 3.3.3 generates easily guessable cookies using gettimeofday() when compiled with the HasXdmXauth option, which allows remote attackers to gain unauthorized access to the X display via a brute force attack.",HIGH,
CVE-2001-1087,2001-07-05T04:00:00.000,2025-04-03T01:03:51.193,"The default configuration of the config.http.tunnel.allow_ports option on NetCache devices is set to +all, which allows remote attackers to connect to arbitrary ports on remote systems behind the device.",HIGH,
CVE-2001-1408,2001-07-05T04:00:00.000,2025-04-03T01:03:51.193,Directory traversal vulnerability in readmsg.php in WebMail 2.0.1 in Cobalt Qube 3 allows remote attackers to read arbitrary files via a .. (dot dot) in the mailbox parameter.,MEDIUM,
CVE-2001-1045,2001-07-06T04:00:00.000,2025-04-03T01:03:51.193,Directory traversal vulnerability in basilix.php3 in Basilix Webmail 1.0.3beta and earlier allows remote attackers to read arbitrary files via a .. (dot dot) in the request_id[DUMMY] parameter.,MEDIUM,
CVE-2001-1245,2001-07-09T04:00:00.000,2025-04-03T01:03:51.193,"Opera 5.0 for Linux does not properly handle malformed HTTP headers, which allows remote attackers to cause a denial of service, possibly with a header whose value is the same as a MIME header name.",MEDIUM,
CVE-2001-1144,2001-07-11T04:00:00.000,2025-04-03T01:03:51.193,Directory traversal vulnerability in McAfee ASaP VirusScan agent 1.0 allows remote attackers to read arbitrary files via a .. (dot dot) in the HTTP request.,MEDIUM,
CVE-2001-1053,2001-07-13T04:00:00.000,2025-04-03T01:03:51.193,AdLogin.pm in AdCycle 1.15 and earlier allows remote attackers to bypass authentication and gain privileges by injecting SQL code in the $password argument.,HIGH,
CVE-2001-0980,2001-07-17T04:00:00.000,2025-04-03T01:03:51.193,docview before 1.0-15 allows remote attackers to execute arbitrary commands via shell metacharacters that are processed when converting a man page to a web page.,HIGH,
CVE-2001-1242,2001-07-17T04:00:00.000,2025-04-03T01:03:51.193,Directory traversal vulnerability in Un-CGI 1.9 and earlier allows remote attackers to execute arbitrary code via a .. (dot dot) in an HTML form.,HIGH,
CVE-2001-1030,2001-07-18T04:00:00.000,2025-04-03T01:03:51.193,"Squid before 2.3STABLE5 in HTTP accelerator mode does not enable access control lists (ACLs) when the httpd_accel_host and http_accel_with_proxy off settings are used, which allows attackers to bypass the ACLs and conduct unauthorized activities such as port scanning.",HIGH,
CVE-2001-1172,2001-07-19T04:00:00.000,2025-04-03T01:03:51.193,OmniSecure HTTProtect 1.1.1 allows a superuser without omnish privileges to modify a protected file by creating a symbolic link to that file.,MEDIUM,
CVE-2001-1361,2001-07-19T04:00:00.000,2025-04-03T01:03:51.193,"Vulnerability in The Web Information Gateway (TWIG) 2.7.1, possibly related to incorrect security rights and/or the generation of mailto links.",HIGH,
CVE-2001-1363,2001-07-19T04:00:00.000,2025-04-03T01:03:51.193,"Vulnerability in phpWebSite before 0.7.9 related to running multiple instances in the same domain, which may allow attackers to gain administrative privileges.",HIGH,
CVE-2001-1367,2001-07-19T04:00:00.000,2025-04-03T01:03:51.193,"The checkAccess function in PHPSlice 0.1.4, and all other versions between 0.1.1 and 0.1.6, does not properly verify the administrative access level, which could allow remote attackers to gain privileges.",HIGH,
CVE-2000-0892,2001-07-21T04:00:00.000,2025-04-03T01:03:51.193,"Some telnet clients allow remote telnet servers to request environment variables from the client that may contain sensitive information, or remote web servers to obtain the information via a telnet: URL.",LOW,
CVE-2001-0002,2001-07-21T04:00:00.000,2025-04-03T01:03:51.193,"Internet Explorer 5.5 and earlier allows remote attackers to obtain the physical location of cached content and open the content in the Local Computer Zone, then use compiled HTML help (.chm) files to execute arbitrary programs.",HIGH,
CVE-2001-0340,2001-07-21T04:00:00.000,2025-04-03T01:03:51.193,"An interaction between the Outlook Web Access (OWA) service in Microsoft Exchange 2000 Server and Internet Explorer allows attackers to execute malicious script code against a user's mailbox via a message attachment that contains HTML code, which is executed automatically.",HIGH,
CVE-2001-0344,2001-07-21T04:00:00.000,2025-04-03T01:03:51.193,An SQL query method in Microsoft SQL Server 2000 Gold and 7.0 using Mixed Mode allows local database users to gain privileges by reusing a cached connection of the sa administrator account.,HIGH,
CVE-2001-0345,2001-07-21T04:00:00.000,2025-04-03T01:03:51.193,"Microsoft Windows 2000 telnet service allows attackers to prevent idle Telnet sessions from timing out, causing a denial of service by creating a large number of idle sessions.",MEDIUM,
CVE-2001-0346,2001-07-21T04:00:00.000,2025-04-03T01:03:51.193,Handle leak in Microsoft Windows 2000 telnet service allows attackers to cause a denial of service by starting a large number of sessions and terminating them.,MEDIUM,
CVE-2001-0351,2001-07-21T04:00:00.000,2025-04-03T01:03:51.193,Microsoft Windows 2000 telnet service allows a local user to make a certain system call that allows the user to terminate a Telnet session and cause a denial of service.,LOW,
CVE-2001-0498,2001-07-21T04:00:00.000,2025-04-03T01:03:51.193,Transparent Network Substrate (TNS) over Net8 (SQLNet) in Oracle 8i 8.1.7 and earlier allows remote attackers to cause a denial of service via a malformed SQLNet connection request with a large offset in the header extension.,MEDIUM,
CVE-2001-0537,2001-07-21T04:00:00.000,2025-04-03T01:03:51.193,"HTTP server for Cisco IOS 11.3 to 12.2 allows attackers to bypass authentication and execute arbitrary commands, when local authorization is being used, by specifying a high access level in the URL.",HIGH,
CVE-2001-1257,2001-07-21T04:00:00.000,2025-04-03T01:03:51.193,Cross-site scripting vulnerability in Horde Internet Messaging Program (IMP) before 2.2.6 and 1.2.6 allows remote attackers to execute arbitrary Javascript embedded in an email.,HIGH,
CVE-2001-1258,2001-07-21T04:00:00.000,2025-04-03T01:03:51.193,Horde Internet Messaging Program (IMP) before 2.2.6 allows local users to read IMP configuration files and steal the Horde database password by placing the prefs.lang file containing PHP code on the server.,LOW,
CVE-2001-1370,2001-07-21T04:00:00.000,2025-04-03T01:03:51.193,"prepend.php3 in PHPLib before 7.2d, when register_globals is enabled for PHP, allows remote attackers to execute arbitrary scripts via an HTTP request that modifies $_PHPLIB[libdir] to point to malicious code on another server, as seen in Horde 1.2.5 and earlier, IMP before 2.2.6, and other packages that use PHPLib.",HIGH,
CVE-2001-0987,2001-07-22T04:00:00.000,2025-04-03T01:03:51.193,Cross-site scripting vulnerability in CGIWrap before 3.7 allows remote attackers to execute arbitrary Javascript on other web clients by causing the Javascript to be inserted into error messages that are generated by CGIWrap.,HIGH,
CVE-2001-0982,2001-07-23T04:00:00.000,2025-04-03T01:03:51.193,"Directory traversal vulnerability in IBM Tivoli WebSEAL Policy Director 3.01 through 3.7.1 allows remote attackers to read arbitrary files or directories via encoded .. (dot dot) sequences containing ""%2e"" strings.",MEDIUM,
CVE-2001-0991,2001-07-24T04:00:00.000,2025-04-03T01:03:51.193,"Cross-site scripting vulnerability in Proxomitron Naoko-4 BetaFour and earlier allows remote attackers to execute arbitrary script on other clients via an incorrect URL containing the malicious script, which is printed back in an error message.",HIGH,
CVE-2001-1011,2001-07-25T04:00:00.000,2025-04-03T01:03:51.193,index2.php in Mambo Site Server 3.0.0 through 3.0.5 allows remote attackers to gain Mambo administrator privileges by setting the PHPSESSID parameter and providing the appropriate administrator information in other parameters.,HIGH,
CVE-2001-1104,2001-07-25T04:00:00.000,2025-04-03T01:03:51.193,"SonicWALL SOHO uses easily predictable TCP sequence numbers, which allows remote attackers to spoof or hijack sessions.",HIGH,
CVE-2001-1060,2001-07-31T04:00:00.000,2025-04-03T01:03:51.193,"phpMyAdmin 2.2.0rc3 and earlier allows remote attackers to execute arbitrary commands by inserting them into (1) the strCopyTableOK argument in tbl_copy.php, or (2) the strRenameTableOK argument in tbl_rename.php.",HIGH,
CVE-2001-1471,2001-07-31T04:00:00.000,2025-04-03T01:03:51.193,"prefs.php in phpBB 1.4.0 and earlier allows remote authenticated users to execute arbitrary PHP code via an invalid language value, which prevents the variables (1) $l_statsblock in prefs.php or (2) $l_privnotify in auth.php from being properly initialized, which can be modified by the user and later used in an eval statement.",MEDIUM,
CVE-2001-0590,2001-08-02T04:00:00.000,2025-04-03T01:03:51.193,Apache Software Foundation Tomcat Servlet prior to 3.2.2 allows a remote attacker to read the source code to arbitrary 'jsp' files via a malformed URL request which does not end with an HTTP protocol specification (i.e. HTTP/1.0).,MEDIUM,
CVE-2001-0596,2001-08-02T04:00:00.000,2025-04-03T01:03:51.193,Netscape Communicator before 4.77 allows remote attackers to execute arbitrary Javascript via a GIF image whose comment contains the Javascript.,HIGH,
CVE-2001-0600,2001-08-02T04:00:00.000,2025-04-03T01:03:51.193,"Lotus Domino R5 prior to 5.0.7 allows a remote attacker to create a denial of service via repeated URL requests with the same HTTP headers, such as (1) Accept, (2) Accept-Charset, (3) Accept-Encoding, (4) Accept-Language, and (5) Content-Type.",MEDIUM,
CVE-2001-0601,2001-08-02T04:00:00.000,2025-04-03T01:03:51.193,Lotus Domino R5 prior to 5.0.7 allows a remote attacker to create a denial of service via HTTP requests containing certain combinations of UNICODE characters.,MEDIUM,
CVE-2001-1130,2001-08-02T04:00:00.000,2025-04-03T01:03:51.193,"Sdbsearch.cgi in SuSE Linux 6.0-7.2 could allow remote attackers to execute arbitrary commands by uploading a keylist.txt file that contains filenames with shell metacharacters, then causing the file to be searched using a .. in the HTTP referer (from the HTTP_REFERER variable) to point to the directory that contains the keylist.txt file.",HIGH,
CVE-2001-1304,2001-08-03T04:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in SHOUTcast Server 1.8.2 allows remote attackers to cause a denial of service (crash) via several HTTP requests with a long (1) user-agent or (2) host HTTP header.,MEDIUM,
CVE-2001-1472,2001-08-03T04:00:00.000,2025-04-03T01:03:51.193,SQL injection vulnerability in prefs.php in phpBB 1.4.0 and 1.4.1 allows remote authenticated users to execute arbitrary SQL commands and gain administrative access via the viewemail parameter.,MEDIUM,
CVE-2001-0647,2001-08-06T04:00:00.000,2025-04-03T01:03:51.193,"Orange Web Server 2.1, based on GoAhead, allows a remote attacker to perform a denial of service via an HTTP GET request that does not include the HTTP version.",MEDIUM,
CVE-2001-1117,2001-08-10T04:00:00.000,2025-04-03T01:03:51.193,LinkSys EtherFast BEFSR41 Cable/DSL routers running firmware before 1.39.3 Beta allows a remote attacker to view administration and user passwords by connecting to the router and viewing the HTML source for (1) index.htm and (2) Password.htm.,MEDIUM,
CVE-2001-1157,2001-08-12T04:00:00.000,2025-04-03T01:03:51.193,"Baltimore Technologies WEBsweeper 4.0 and 4.02 does not properly filter Javascript from HTML pages, which could allow remote attackers to bypass the filtering via (1) an extra leading < and one or more characters before the SCRIPT tag, or (2) tags using Unicode.",HIGH,
